OWNER	TABLE_NAME	COLUMN_NAME	DATA_TYPE	DATA_LENGTH	NULLABLE	NUM_DISTINCT	NUM_NULLS	IS_NULL	IS_DIMENSION	Max Distinct
OASIS3	AAD_APP_ADDITIONAL_DOCS	AAD_ID	NUMBER	22	N	6020	0	TRUE	FALSE	6020
OASIS3	AAD_APP_ADDITIONAL_DOCS	AAD_VERSION	NUMBER	22	N	1	0	TRUE	TRUE	6020
OASIS3	AAD_APP_ADDITIONAL_DOCS	AAD_LAST_UPDATED	DATE	7	N	2173	0	TRUE	FALSE	6020
OASIS3	AAD_APP_ADDITIONAL_DOCS	AAD_LAST_UPDATED_BY	VARCHAR2	250	N	2137	0	TRUE	FALSE	6020
OASIS3	AAD_APP_ADDITIONAL_DOCS	AAD_LAST_UPDATED_NAME	VARCHAR2	401	N	2115	0	TRUE	FALSE	6020
OASIS3	AAD_APP_ADDITIONAL_DOCS	AAD_APN_ID	NUMBER	22	N	2165	0	TRUE	FALSE	6020
OASIS3	AAD_APP_ADDITIONAL_DOCS	AAD_DOCUMENT_STORAGE_ID	VARCHAR2	20	Y	6020	0	TRUE	FALSE	6020
OASIS3	AAH_AUTO_ALLOCATION_HISTORIES	AAH_ID	NUMBER	22	N	10	0	TRUE	FALSE	10
OASIS3	AAH_AUTO_ALLOCATION_HISTORIES	AAH_AEA_ID	NUMBER	22	N	8	0	TRUE	FALSE	10
OASIS3	AAH_AUTO_ALLOCATION_HISTORIES	AAH_COMPLEX_OLD_YN	CHAR	1	N	1	0	TRUE	FALSE	10
OASIS3	AAH_AUTO_ALLOCATION_HISTORIES	AAH_COMPLEX_NEW_YN	CHAR	1	N	2	0	TRUE	FALSE	10
OASIS3	AAH_AUTO_ALLOCATION_HISTORIES	AAH_NON_COMPLEX_OLD_YN	CHAR	1	N	2	0	TRUE	FALSE	10
OASIS3	AAH_AUTO_ALLOCATION_HISTORIES	AAH_NON_COMPLEX_NEW_YN	CHAR	1	N	2	0	TRUE	FALSE	10
OASIS3	AAH_AUTO_ALLOCATION_HISTORIES	AAH_CONSUMER_OLD_YN	CHAR	1	N	2	0	TRUE	FALSE	10
OASIS3	AAH_AUTO_ALLOCATION_HISTORIES	AAH_CONSUMER_NEW_YN	CHAR	1	N	2	0	TRUE	FALSE	10
OASIS3	AAH_AUTO_ALLOCATION_HISTORIES	AAH_LAST_UPDATED_BY	VARCHAR2	250	N	1	0	TRUE	FALSE	10
OASIS3	AAH_AUTO_ALLOCATION_HISTORIES	AAH_LAST_UPDATED_NAME	VARCHAR2	401	N	1	0	TRUE	FALSE	10
OASIS3	AAH_AUTO_ALLOCATION_HISTORIES	AAH_LAST_UPDATED	DATE	7	N	2	0	TRUE	FALSE	10
OASIS3	AAH_AUTO_ALLOCATION_HISTORIES	AAH_VERSION	NUMBER	22	N	1	0	TRUE	FALSE	10
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_COURT_SOLICITOR_OTHR_PARTY	VARCHAR2	1000	Y	164	22035	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_COURT_NEXT_HEARING_DATE	VARCHAR2	1000	Y	260	21948	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_SIO_STILL_CURRENT_YN	CHAR	1	Y	2	22161	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_SIO_STILL_HOLD_FUNDS_YN	CHAR	1	Y	2	22161	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_CTT_ID_PAST_ACCOUNTANT	NUMBER	22	Y	2029	20204	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_CTT_ID_PAST_SOLICITOR	NUMBER	22	Y	2244	19989	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_INITIAL_DEBT_DATE	DATE	7	Y	2719	11179	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_BANKRUPT_YEAR	NUMBER	22	Y	38	21596	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_NAP_YEAR	NUMBER	22	Y	17	22080	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_SIO_YEAR	NUMBER	22	Y	31	21971	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_INSOLV_NAME	VARCHAR2	400	Y	1048	21114	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_BEEN_IN_INSOLV_YN	CHAR	1	Y	2	10042	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_COURT_OWED_BY_YOU	NUMBER	22	Y	504	21583	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_PROPERTY_SURRENDERED_YN	CHAR	1	Y	2	9926	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_PROPERTY_SURRENDERD_DESC	VARCHAR2	4000	Y	1122	21098	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_COURT_DOCUMENT_STORAGE_ID	VARCHAR2	20	Y	251	21982	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_AGREEMENT_HOLDER	VARCHAR2	150	Y	148	22075	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_SHARED_AGR_DOC_STORAGE_ID	VARCHAR2	20	Y	43	22190	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_COURT_OWING_TO_YOU	NUMBER	22	Y	26	22108	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_CTT_ID_OTHER_PARTY	NUMBER	22	Y	926	21307	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_CTT_ID_SOLICITOR_OTH_PRTY	NUMBER	22	Y	599	21634	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_COURT_CLAIM_YN	CHAR	1	Y	2	22146	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_COURT_CLAIM_DESCR	VARCHAR2	1000	Y	4	22229	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_ID	NUMBER	22	N	22233	0	TRUE	FALSE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_VERSION	NUMBER	22	N	38	0	TRUE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_LAST_UPDATED	DATE	7	N	22233	0	TRUE	FALSE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_LAST_UPDATED_BY	VARCHAR2	250	N	20952	0	TRUE	FALSE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_LAST_UPDATED_NAME	VARCHAR2	401	N	20018	0	TRUE	FALSE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_APN_ID	NUMBER	22	N	22233	0	TRUE	FALSE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_BANKRUPT_YN	CHAR	1	Y	2	1320	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_BANKRUPT_WHEN	DATE	7	Y	269	21931	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_BANKRUPT_WHERE	VARCHAR2	1000	Y	179	21301	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_BANKRUPT_INSOLV_NUM	VARCHAR2	20	Y	233	21931	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_NAP_YN	CHAR	1	Y	2	1320	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_NAP_WHEN	DATE	7	Y	19	22214	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_NAP_WHERE	VARCHAR2	1000	Y	72	22070	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_NAP_INSOLV_NUM	VARCHAR2	20	Y	18	22214	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_SIO_YN	CHAR	1	Y	2	1320	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_SIO_WHEN	DATE	7	Y	155	22053	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_SIO_WHERE	VARCHAR2	1000	Y	133	21792	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_SIO_NUM	VARCHAR2	20	Y	153	22053	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_SIO_EXPIRE	DATE	7	Y	161	22053	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_SIO_SUPERVISOR_NAME	VARCHAR2	401	Y	110	22053	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_SIO_SUPERVISOR_PHONE	VARCHAR2	100	Y	80	22053	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_INITIAL_DEBT_DESCR	VARCHAR2	4000	Y	18536	2605	FALSE	FALSE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_CREDITORS_POOL_YN	CHAR	1	Y	2	1205	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_BUDGET_ADVICE_YN	CHAR	1	Y	2	1205	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_SETTLE_DEBTS_YN	CHAR	1	Y	2	1205	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_ITS_WEBSITE_YN	CHAR	1	Y	2	1205	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_OTHER_YN	CHAR	1	Y	2	1205	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_OTHER_DESCR	VARCHAR2	1000	Y	1874	20175	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_SOLICITOR_PRESENT_YN	CHAR	1	Y	2	397	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_SOLICITOR_ACT_BEHALF_YN	CHAR	1	Y	2	1520	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_ACCOUNTANT_PRESENT_YN	CHAR	1	Y	2	414	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_ACCOUNTANT_ACT_BEHALF_YN	CHAR	1	Y	2	1442	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_PROPERTY_SEIZED_YN	CHAR	1	Y	2	1462	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_PROPERTY_SEIZED_DESCR	VARCHAR2	4000	Y	776	21439	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_PROPERTY_GIFTED_YN	CHAR	1	Y	2	2561	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_PROPERTY_GIFTED_DESCR	VARCHAR2	4000	Y	934	21294	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_CARE_PROPERTY_YN	CHAR	1	Y	2	1466	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_CARE_PROPERTY_DESCR	VARCHAR2	4000	Y	709	21518	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_PROPERTY_WITH_OTHERS_YN	CHAR	1	Y	2	2569	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_PROPERTY_WITH_OTHERS_DESCR	VARCHAR2	4000	Y	661	21566	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_DEBT_PAID_THIS_MONTH_YN	CHAR	1	Y	2	13687	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_DEBT_PAID_THIS_MONTH_DESCR	VARCHAR2	4000	Y	2146	20070	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_RAISED_FINANCE_YN	CHAR	1	Y	2	1470	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_RAISED_FINANCE_DESCR	VARCHAR2	4000	Y	1610	20608	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_GAMBLED_LAST_YEAR_YN	CHAR	1	Y	2	1453	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_GAMBLED_LAST_YEAR_DESCR	VARCHAR2	4000	Y	409	21816	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_COURT_CASE_YN	CHAR	1	Y	2	1368	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_COURT_CASE_NATURE	VARCHAR2	1000	Y	753	20511	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_COURT_NAME	VARCHAR2	1000	Y	759	20518	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_COURT_OTHER_PARTY	VARCHAR2	1000	Y	653	21454	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_COURT_SOLICITOR	VARCHAR2	1000	Y	503	21454	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_PROPERTY_SHARING_YN	CHAR	1	Y	2	1825	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_PROPERTY_SHARING_DESCR	VARCHAR2	4000	Y	456	21764	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_CTT_ID_SOLICITOR	NUMBER	22	Y	3644	18589	FALSE	TRUE	22233
OASIS3	ABD_APP_INSOLVENCY_BACKGROUNDS	ABD_CTT_ID_ACCOUNTANT	NUMBER	22	Y	3211	19022	FALSE	TRUE	22233
OASIS3	ABL_ASSET_BUSINESS_LISTS	ABL_CODE	VARCHAR2	20	N	7	0	TRUE	FALSE	7
OASIS3	ABL_ASSET_BUSINESS_LISTS	ABL_NAME	VARCHAR2	150	N	7	0	TRUE	FALSE	7
OASIS3	ABL_ASSET_BUSINESS_LISTS	ABL_ACTIVE_YN	CHAR	1	N	1	0	TRUE	FALSE	7
OASIS3	ABM_APP_BUDGET_ITEMS	ABM_PARTNER_COST_YN	CHAR	1	Y	2	903132	FALSE	TRUE	968209
OASIS3	ABM_APP_BUDGET_ITEMS	ABM_LAST_UPDATED_NAME	VARCHAR2	401	N	19220	0	TRUE	TRUE	968209
OASIS3	ABM_APP_BUDGET_ITEMS	ABM_ABT_ID	NUMBER	22	N	105744	0	TRUE	TRUE	968209
OASIS3	ABM_APP_BUDGET_ITEMS	ABM_ITEM_TYPE_CODE	VARCHAR2	20	N	70	0	TRUE	TRUE	968209
OASIS3	ABM_APP_BUDGET_ITEMS	ABM_AMOUNT	NUMBER	22	Y	15212	573097	FALSE	TRUE	968209
OASIS3	ABM_APP_BUDGET_ITEMS	ABM_ADDITIONAL_INFO	VARCHAR2	1000	Y	5527	959469	FALSE	TRUE	968209
OASIS3	ABM_APP_BUDGET_ITEMS	ABM_ID	NUMBER	22	N	968209	0	TRUE	FALSE	968209
OASIS3	ABM_APP_BUDGET_ITEMS	ABM_VERSION	NUMBER	22	N	32	0	TRUE	TRUE	968209
OASIS3	ABM_APP_BUDGET_ITEMS	ABM_LAST_UPDATED	DATE	7	N	49948	0	TRUE	TRUE	968209
OASIS3	ABM_APP_BUDGET_ITEMS	ABM_LAST_UPDATED_BY	VARCHAR2	250	N	19760	0	TRUE	TRUE	968209
OASIS3	ABSA_APP_BUS_SOLD_ASSETS	ABSA_ASSET_TYPE	VARCHAR2	150	Y	165	120	FALSE	FALSE	332
OASIS3	ABSA_APP_BUS_SOLD_ASSETS	ABSA_DATE_SOLD	DATE	7	Y	149	122	FALSE	FALSE	332
OASIS3	ABSA_APP_BUS_SOLD_ASSETS	ABSA_ID	NUMBER	22	N	332	0	TRUE	FALSE	332
OASIS3	ABSA_APP_BUS_SOLD_ASSETS	ABSA_VERSION	NUMBER	22	N	4	0	TRUE	TRUE	332
OASIS3	ABSA_APP_BUS_SOLD_ASSETS	ABSA_LAST_UPDATED	DATE	7	N	236	0	TRUE	FALSE	332
OASIS3	ABSA_APP_BUS_SOLD_ASSETS	ABSA_LAST_UPDATED_BY	VARCHAR2	250	N	220	0	TRUE	FALSE	332
OASIS3	ABSA_APP_BUS_SOLD_ASSETS	ABSA_LAST_UPDATED_NAME	VARCHAR2	401	N	218	0	TRUE	FALSE	332
OASIS3	ABSA_APP_BUS_SOLD_ASSETS	ABSA_ABS_ID	NUMBER	22	N	224	0	TRUE	FALSE	332
OASIS3	ABSA_APP_BUS_SOLD_ASSETS	ABSA_DESCRIPTION	VARCHAR2	1000	Y	290	6	FALSE	FALSE	332
OASIS3	ABSA_APP_BUS_SOLD_ASSETS	ABSA_SALE_PRICE	NUMBER	22	Y	146	7	FALSE	FALSE	332
OASIS3	ABSA_APP_BUS_SOLD_ASSETS	ABSA_BUYER_NAME	VARCHAR2	150	Y	275	7	FALSE	FALSE	332
OASIS3	ABSA_APP_BUS_SOLD_ASSETS	ABSA_RELATION_TYPE_CODE	VARCHAR2	20	Y	5	217	FALSE	TRUE	332
OASIS3	ABSA_APP_BUS_SOLD_ASSETS	ABSA_RETAION_OTHER	VARCHAR2	150	Y	7	320	FALSE	TRUE	332
OASIS3	ABSB_ABS_BUSINESSES	ABSB_ID	NUMBER	22	N	1176	0	TRUE	FALSE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_VERSION	NUMBER	22	N	18	0	TRUE	TRUE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_LAST_UPDATED	DATE	7	N	1176	0	TRUE	FALSE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_LAST_UPDATED_BY	VARCHAR2	250	N	1140	0	TRUE	FALSE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_LAST_UPDATED_NAME	VARCHAR2	401	N	1124	0	TRUE	FALSE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_ABS_ID	NUMBER	22	N	1176	0	TRUE	FALSE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_MAD_ID_BUSINESS	NUMBER	22	Y	1130	46	FALSE	FALSE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_MAD_ID_CORRESP	NUMBER	22	Y	445	731	FALSE	FALSE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_BUSINESS_NAME	VARCHAR2	150	Y	1077	30	FALSE	FALSE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_TRADING_NAME	VARCHAR2	150	Y	347	795	FALSE	FALSE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_BUSINESS_PARTNERS_YN	CHAR	1	Y	2	24	FALSE	TRUE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_PARTNERS_DETAILS	VARCHAR2	1000	Y	255	913	FALSE	TRUE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_NATURE_OF_BUSINESS	VARCHAR2	1000	Y	932	42	FALSE	FALSE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_STAFF_EMPLOYEED_YN	CHAR	1	Y	2	27	FALSE	TRUE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_START_TRADING_DATE	DATE	7	Y	621	255	FALSE	FALSE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_CEASE_TRADING_DATE	DATE	7	Y	473	468	FALSE	FALSE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_LANDLORD_DETAILS	VARCHAR2	400	Y	419	633	FALSE	FALSE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_BUSINESS_PHONE	VARCHAR2	150	Y	640	492	FALSE	FALSE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_BUSINESS_FAX	VARCHAR2	150	Y	52	1119	FALSE	TRUE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_SAME_CORRESPONDENCE_YN	CHAR	1	Y	2	0	TRUE	TRUE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_BUSINESS_WEBSITE	VARCHAR2	150	Y	100	1064	FALSE	TRUE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_BUSINESS_EMAIL	VARCHAR2	150	Y	463	687	FALSE	FALSE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_PARTNSHIP_AGREEMENT_YN	CHAR	1	Y	2	29	FALSE	TRUE	1176
OASIS3	ABSB_ABS_BUSINESSES	ABSB_AGREEMENT_STOR_ID	VARCHAR2	20	Y	79	1097	FALSE	TRUE	1176
OASIS3	ABSC_ABS_PAID_CREDITORS	ABSC_ID	NUMBER	22	N	99	0	TRUE	FALSE	99
OASIS3	ABSC_ABS_PAID_CREDITORS	ABSC_VERSION	NUMBER	22	N	1	0	TRUE	FALSE	99
OASIS3	ABSC_ABS_PAID_CREDITORS	ABSC_LAST_UPDATED	DATE	7	N	64	0	TRUE	FALSE	99
OASIS3	ABSC_ABS_PAID_CREDITORS	ABSC_LAST_UPDATED_BY	VARCHAR2	250	N	64	0	TRUE	FALSE	99
OASIS3	ABSC_ABS_PAID_CREDITORS	ABSC_LAST_UPDATED_NAME	VARCHAR2	401	N	64	0	TRUE	FALSE	99
OASIS3	ABSC_ABS_PAID_CREDITORS	ABSC_ABS_ID	NUMBER	22	N	64	0	TRUE	FALSE	99
OASIS3	ABSC_ABS_PAID_CREDITORS	ABSC_CREDITOR_NAME	VARCHAR2	150	Y	72	6	FALSE	FALSE	99
OASIS3	ABSC_ABS_PAID_CREDITORS	ABSC_AMOUNT_REPAID	VARCHAR2	150	Y	82	7	FALSE	FALSE	99
OASIS3	ABSC_ABS_PAID_CREDITORS	ABSC_DATE	DATE	7	Y	66	8	FALSE	FALSE	99
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_NZBN	VARCHAR2	20	Y	64	12363	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_FS_COMPLETED_DATE	DATE	7	Y	39	12380	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_TRADING_NAME	VARCHAR2	150	Y	382	12000	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_NATURE_OF_BUSINESS	VARCHAR2	150	Y	1201	10867	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_LNDLRD_DETAILS	VARCHAR2	400	Y	498	11719	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_SOLCTOR_DETAILS	VARCHAR2	400	Y	935	11374	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_ACCNTANT_DETAILS	VARCHAR2	400	Y	529	11666	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_START_TRADING	DATE	7	Y	920	11106	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_CEASE_TRADING	DATE	7	Y	662	11345	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_MAD_ID_CORRESP_ADDRESS	NUMBER	22	Y	694	11737	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_SAME_CORRESPONDENCE_YN	CHAR	1	Y	2	9971	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_BUSINESS_PHONE	VARCHAR2	150	Y	720	11635	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_BUSINESS_FAX	VARCHAR2	150	Y	94	12325	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_BUSINESS_WEBSITE	VARCHAR2	150	Y	146	12246	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_BUSINESS_EMAIL	VARCHAR2	150	Y	512	11881	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_CTT_ID_FIN_STMNT_HELD_BY	NUMBER	22	Y	960	11471	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_CTT_ID_CMPNY_RECS_HELD_BY	NUMBER	22	Y	592	11839	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_MYSELF_COMPANY_REC_YN	CHAR	1	Y	2	11006	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_ASST_SCHEDULE_LTD_STOR_ID	VARCHAR2	20	Y	222	12209	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_ID	NUMBER	22	N	12431	0	TRUE	FALSE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_VERSION	NUMBER	22	N	42	0	TRUE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_LAST_UPDATED	DATE	7	N	11721	0	TRUE	FALSE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_LAST_UPDATED_BY	VARCHAR2	250	N	11164	0	TRUE	FALSE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_LAST_UPDATED_NAME	VARCHAR2	401	N	10903	0	TRUE	FALSE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_ABS_ID	NUMBER	22	N	11713	0	TRUE	FALSE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_COMPANY_NAME	VARCHAR2	150	Y	3312	8855	FALSE	FALSE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_POSITION_HELD	VARCHAR2	150	Y	138	10425	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_SHARES_HELD	VARCHAR2	150	Y	121	10425	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_COMPANY_RAN_BY	VARCHAR2	150	Y	1126	10425	FALSE	TRUE	12431
OASIS3	ABSD_APP_BUS_DIRECTORS	ABSD_AMOUNT_OWED	NUMBER	22	Y	162	10016	FALSE	TRUE	12431
